2.4993 1.5515 1.0002 -0.56021 -0.21557 0.19586 -0.096796 -2.4094 -0.68133 0.31967
2.495 1.5515 0.99705 -0.56076 -0.21557 0.19586 -0.096796 -2.4094 -0.68133 0.31967
2.4897 1.5069 -0.19788 -0.56917 -0.65701 0.91089 -0.088834 -2.3721 -0.68133 0.31967
2.4897 2.1512 0.99346 -0.56021 0.23309 0.35559 -0.096796 -2.4094 -0.68133 0.31967
2.4874 1.3094 0.99313 -0.55739 -0.69863 0.44241 -0.096796 -2.4094 -0.68133 0.31967
2.4851 1.851 0.10266 -0.56856 -0.26944 0.65833 -0.094142 -2.3708 -0.68133 0.31967
2.4928 1.1183 1.0107 -0.56578 -1.0352 0.51884 -0.096796 -2.3249 -0.68133 0.31967
2.5384 1.341 -0.13846 -0.56679 -0.6347 0.59884 -0.080872 -2.6074 -0.68133 0.31967
2.4884 1.3505 1.0048 -0.56236 -0.15449 0.049558 -0.096796 -2.4094 -0.68133 0.31967
2.4889 1.1674 0.57562 -0.54231 0.10149 0.032913 -0.094142 -2.8567 -0.68133 0.31967
2.4915 0.83478 0.59867 -0.5463 -1.3844 0.71022 -0.094142 -2.8567 -0.68133 0.31967
2.4976 0.96536 0.99803 -0.55814 0.23309 0.48113 -0.096796 -2.4094 -0.68133 0.31967
2.4868 1.3094 0.077685 -0.56687 -0.69863 0.44241 -0.091488 -2.3448 -0.68133 0.31967
2.5252 1.6006 -0.22814 -0.56597 -0.29598 0.33663 -0.092097 -2.7145 -0.6786 0.27687
2.522 1.4082 -0.17685 -0.45698 -0.29598 0.16143 -0.098509 -2.8722 -0.6786 0.27687
2.5224 1.1341 0.83657 -0.55701 -0.72178 0.26113 -0.10172 -2.5867 -0.6786 0.27687
2.5301 1.4431 0.84013 -0.55988 -0.24253 0.1423 -0.10172 -2.5867 -0.6786 0.27687
2.5327 0.93908 0.84102 -0.55765 0.20259 0.4296 -0.10172 -2.5867 -0.6786 0.27687
2.4515 1.8021 -0.0037561 -0.56682 0.072036 0.12761 -0.098509 -2.557 -0.6786 0.27687
2.5961 1.2724 -0.22108 -0.565 -0.65835 0.36912 -0.092097 -2.7746 -0.6786 0.27687
2.5232 2.0897 0.83434 -0.55852 0.072036 0.36244 -0.10172 -2.675 -0.6786 0.27687
2.5248 2.0897 0.83687 -0.55941 0.20259 0.30423 -0.10172 -2.5867 -0.6786 0.27687
2.5248 2.0897 0.84119 -0.55648 0.20259 0.30423 -0.10172 -2.5867 -0.6786 0.27687
2.523 0.98715 -0.22317 -0.5646 -0.5278 0.29253 -0.092097 -2.7746 -0.6786 0.27687
2.5344 1.4431 0.843 -0.5594 -0.24253 0.1423 -0.10172 -2.5867 -0.6786 0.27687
2.3709 1.7381 -0.22434 -0.56549 -0.29598 0.81301 -0.092097 -2.7464 -0.6786 0.27687
3.2266 0.34523 -0.39804 0.010568 2.3133 -0.44376 -0.056636 2.045 -0.30102 -0.22785
4.6003 1.0615 -0.61558 -0.11702 1.901 0.33181 -0.032961 2.2725 -0.30012 -0.22509
3.2898 0.29656 -0.18302 0.071303 2.289 -0.44399 -0.052962 2.0404 -0.30012 -0.22509
4.6224 1.1668 -0.26419 -0.13115 1.9076 0.33232 -0.059901 2.1494 -0.2862 -0.195
3.4717 0.35808 -0.17748 -0.012875 2.2315 -0.39889 -0.053427 2.0126 -0.2862 -0.195
3.9687 0.48018 -0.3145 -0.038799 2.3031 -0.38925 -0.059778 1.5755 -0.33136 -0.15612
2.5138 -0.00885 0.79326 -0.50935 0.079853 0.22023 -0.10248 -2.6423 -0.63392 0.31042
2.5091 -0.0088501 -0.047787 -0.53788 -0.51301 0.55331 -0.091102 -2.3563 -0.63392 0.31042
2.5141 -0.0088501 0.8011 -0.51561 -1.3772 0.74495 -0.10248 -2.6423 -0.63392 0.31042
2.4083 -0.00885 -0.048362 -0.53904 -0.28388 0.89207 -0.091102 -2.3222 -0.63392 0.31042
2.5099 -0.0088501 0.76543 -0.50999 -0.41292 0.20727 -0.10248 -2.6423 -0.63392 0.31042
2.5078 -0.00885 0.80654 -0.51411 0.079853 0.22023 -0.10248 -2.6423 -0.63392 0.31042
2.5616 -0.0088501 -0.047166 -0.5384 -0.64205 0.63406 -0.091102 -2.3563 -0.63392 0.31042
3.928 -0.0088501 -0.42264 -0.030945 1.7617 -0.052937 -0.091102 1.5796 -0.49969 -0.14297
2.5497 1.6196 0.17013 -0.56818 0.0019709 0.26203 -0.095799 -2.2645 -0.66731 0.33148
2.5485 1.7572 0.15033 -0.56976 0.10347 0.057143 -0.09819 -2.3011 -0.66731 0.33148
2.5472 1.2532 0.075779 -0.56428 0.0019709 -0.084153 -0.095799 -2.3232 -0.66731 0.33148
2.5475 2.1319 -0.14308 -0.57011 -0.080959 0.57378 -0.093408 -2.2535 -0.66731 0.33148
2.547 0.8445 0.16299 -0.56732 -0.9551 0.35565 -0.095799 -2.2645 -0.66731 0.33148
2.5491 1.628 -0.14245 -0.57018 -0.080959 0.38013 -0.093408 -2.2945 -0.66731 0.33148
2.5471 1.2174 -0.28721 -0.50291 -0.39624 0.31288 -0.079062 -2.5756 -0.66731 0.33148
2.5471 2.195 0.17055 -0.5688 0.10347 0.45914 -0.09819 -2.2315 -0.66731 0.33148
2.5499 1.3278 0.16099 -0.56822 -0.26539 0.24156 -0.09819 -2.2315 -0.66731 0.33148
2.5468 2.195 -0.11081 -0.35942 0.10347 0.45914 -0.09819 -2.3049 -0.66731 0.33148
2.5469 1.4242 0.15291 -0.56927 0.10347 0.057143 -0.09819 -2.3011 -0.66731 0.33148
2.5473 0.8445 0.1503 -0.5699 -0.9551 0.35565 -0.09819 -2.3011 -0.66731 0.33148
2.5474 0.82971 0.16595 -0.56789 -0.43265 -0.081686 -0.095799 -2.2645 -0.66731 0.33148
2.5472 1.3755 -0.12111 -0.56998 -0.080959 -0.04597 -0.093408 -2.2481 -0.66731 0.33148
2.5504 0.33178 1.1731 -0.565 -1.0454 0.17032 -0.10058 -2.3354 -0.66731 0.33148
2.0654 2.195 0.16112 -0.56906 0.10347 0.43454 -0.09819 -2.3011 -0.66731 0.33148
2.5566 1.0224 1.1689 -0.55757 0.23432 0.49746 -0.10058 -2.3354 -0.66731 0.33148
2.5482 2.1622 0.16052 -0.56793 0.0019709 0.52223 -0.095799 -2.2645 -0.66731 0.33148
2.548 0.82971 0.16248 -0.56768 -0.43265 -0.081686 -0.095799 -2.2645 -0.66731 0.33148
2.5254 1.409 0.17009 -0.56885 -0.15107 0.18741 -0.09819 -2.2315 -0.66731 0.33148
2.6233 0.94657 0.18508 -0.56801 -0.15107 -0.19807 -0.095799 -2.2645 -0.66731 0.33148
2.5523 0.33178 0.18558 -0.56827 -1.0454 0.17032 -0.095799 -2.3232 -0.66731 0.33148
2.5542 1.414 -0.35396 -0.53353 -0.71152 0.65443 -0.088626 -2.2971 -0.66731 0.33148
2.5473 0.8445 0.16858 -0.56909 -0.9551 0.35565 -0.09819 -2.2315 -0.66731 0.33148
2.5481 2.195 1.1704 -0.56532 0.23432 0.37781 -0.10058 -2.2427 -0.66731 0.33148
2.5482 1.3848 -0.14407 -0.56941 -0.62859 0.61861 -0.093408 -2.2535 -0.66731 0.33148
2.5487 0.83458 1.1761 -0.56427 -0.21181 -0.11999 -0.10058 -2.3354 -0.66731 0.33148
2.5485 2.195 1.1639 -0.55991 0.23432 0.37781 -0.10058 -2.3354 -0.66731 0.33148
2.5485 1.3403 0.15002 -0.5701 0.10347 -0.13088 -0.09819 -2.3011 -0.66731 0.33148
2.5198 0.87173 0.16274 -0.56864 -0.39624 0.099192 -0.09819 -2.2315 -0.66731 0.33148
2.5473 2.1319 -0.12822 -0.56983 -0.080959 0.57378 -0.093408 -2.2945 -0.66731 0.33148
2.5449 0.8445 -0.14928 -0.57013 -0.9551 0.35565 -0.093408 -2.2535 -0.66731 0.33148
2.5483 2.1319 -0.15162 -0.5701 -0.080959 0.57378 -0.093408 -2.2535 -0.66731 0.33148
2.5471 0.68035 -0.12215 -0.56991 -0.76509 0.11607 -0.093408 -2.2481 -0.66731 0.33148
2.5472 1.1433 1.1701 -0.56537 0.23432 -0.11045 -0.10058 -2.2427 -0.66731 0.33148
2.548 0.83458 0.17605 -0.56958 -0.21181 -0.11999 -0.09819 -2.293 -0.66731 0.33148
2.5519 0.33178 -0.071888 -0.56739 -1.0454 0.17032 -0.086235 -2.5525 -0.66731 0.33148
1.8177 1.4294 0.15564 -0.56854 -0.39624 0.46765 -0.09819 -2.3011 -0.66731 0.33148
2.5516 2.1319 -0.12337 -0.56987 -0.080959 0.57378 -0.093408 -2.2481 -0.66731 0.33148
2.5469 2.195 0.17942 -0.56952 0.10347 0.45914 -0.09819 -2.293 -0.66731 0.33148
2.549 1.5436 0.1838 -0.56812 0.0019709 0.10909 -0.095799 -2.2645 -0.66731 0.33148
2.5481 1.6196 0.16782 -0.568 0.0019709 0.10909 -0.095799 -2.2645 -0.66731 0.33148
2.5481 2.1622 0.1632 -0.56775 0.0019709 0.52223 -0.095799 -2.2645 -0.66731 0.33148
2.5519 1.0547 1.1774 -0.56084 0.23432 -0.25605 -0.10058 -2.3354 -0.66731 0.33148
2.5465 2.195 0.15029 -0.56982 0.10347 0.45914 -0.09819 -2.3011 -0.66731 0.33148
2.4739 1.9115 0.1507 -0.56974 0.10347 0.20596 -0.09819 -2.3011 -0.66731 0.33148
2.5473 0.82971 1.1674 -0.55519 -0.43265 -0.081686 -0.10058 -2.3354 -0.66731 0.33148
2.5742 0.68035 -0.33343 -0.5408 -0.76509 0.11607 -0.076672 -2.4731 -0.66731 0.33148
2.5478 0.33178 1.1769 -0.56489 -1.0454 0.17032 -0.10058 -2.3354 -0.66731 0.33148
2.5485 1.4737 -0.13869 -0.56977 -0.15107 0.18741 -0.093408 -2.2945 -0.66731 0.33148
2.5482 2.195 0.16931 -0.56928 0.10347 0.45914 -0.09819 -2.293 -0.66731 0.33148
2.5485 2.195 1.1691 -0.55602 0.23432 0.37781 -0.10058 -2.3354 -0.66731 0.33148
2.5483 2.195 0.19294 -0.56919 0.10347 0.45914 -0.09819 -2.293 -0.66731 0.33148
2.5546 0.33178 0.19279 -0.56802 -1.0454 0.17032 -0.095799 -2.3232 -0.66731 0.33148
2.549 0.8062 0.15846 -0.56807 -0.15107 -0.018734 -0.09819 -2.2315 -0.66731 0.33148
2.5493 1.3755 -0.35495 -0.52739 -0.69216 0.64366 -0.088626 -2.2256 -0.66731 0.33148
2.5482 2.1622 0.172 -0.56796 0.0019709 0.50272 -0.095799 -2.2645 -0.66731 0.33148
2.1594 1.8948 0.15937 -0.56948 -0.26539 0.67774 -0.095799 -2.2645 -0.66731 0.33148
2.5466 1.7026 -0.12292 -0.56803 -0.15107 0.34052 -0.091017 -2.2761 -0.66731 0.33148
2.5486 1.162 -0.35528 -0.52693 -0.26539 0.24591 -0.088626 -2.2604 -0.66731 0.33148
2.5479 1.2143 -0.39468 -0.50761 -1.0268 0.68009 -0.086235 -2.3081 -0.66731 0.33148
2.5485 1.5506 -0.14075 -0.57001 -0.65078 0.92797 -0.093408 -2.2945 -0.66731 0.33148
2.5439 1.0166 0.17305 -0.56857 0.10347 -0.13088 -0.09819 -2.2315 -0.66731 0.33148
2.4893 2.1512 0.99939 -0.56501 0.23309 0.35559 -0.096796 -2.3249 -0.68133 0.31967
2.4671 1.3505 0.085964 -0.56815 -0.15449 0.049558 -0.094142 -2.3147 -0.68133 0.31967
2.4891 1.1183 -0.42975 -0.51382 -1.0352 0.51884 -0.080872 -2.3845 -0.68133 0.31967
2.4897 1.3317 -0.196 -0.56896 -0.15449 0.049558 -0.088834 -2.3721 -0.68133 0.31967
2.4894 2.1512 0.085247 -0.56853 0.10149 0.43768 -0.094142 -2.3708 -0.68133 0.31967
2.4883 1.1583 -0.33162 -0.50965 -0.40103 0.29118 -0.072911 -2.6285 -0.68133 0.31967
2.4904 1.3094 -0.39347 -0.53136 -0.69863 0.44241 -0.083526 -2.3093 -0.68133 0.31967
2.4886 0.77525 0.082185 -0.56729 -0.43765 -0.15905 -0.091488 -2.3448 -0.68133 0.31967
2.4894 1.9423 -0.2078 -0.56926 -0.083975 0.28514 -0.088834 -2.3347 -0.68133 0.31967
2.4897 1.0768 -0.39377 -0.53096 -0.26944 0.22355 -0.083526 -2.341 -0.68133 0.31967
2.4894 2.1185 0.087709 -0.56735 -0.00057722 0.48167 -0.091488 -2.3448 -0.68133 0.31967
2.4882 0.7479 0.079476 -0.56678 -0.96305 0.24996 -0.091488 -2.3448 -0.68133 0.31967
2.4953 1.341 -0.39257 -0.53682 -0.71809 0.635 -0.083526 -2.3745 -0.68133 0.31967
2.4897 1.272 0.067639 -0.56925 0.10149 -0.15529 -0.094142 -2.3781 -0.68133 0.31967
2.4902 1.5437 -0.19943 -0.56933 -0.083975 0.19586 -0.088834 -2.3721 -0.68133 0.31967
2.4878 2.1512 0.067885 -0.569 0.10149 0.43768 -0.094142 -2.3781 -0.68133 0.31967
2.493 0.30378 -0.135 -0.56685 -1.0538 0.1449 -0.080872 -2.6074 -0.68133 0.31967
2.4885 1.8196 -0.18644 -0.56901 -0.083975 0.12823 -0.088834 -2.3721 -0.68133 0.31967
2.4617 0.75345 0.079254 -0.56796 -0.40103 -0.068564 -0.094142 -2.3147 -0.68133 0.31967
2.488 2.1512 -0.17054 -0.38236 0.10149 0.43768 -0.094142 -2.3816 -0.68133 0.31967
2.491 1.2164 0.077649 -0.56759 -0.26944 0.21915 -0.094142 -2.3147 -0.68133 0.31967
2.4892 0.77525 0.079014 -0.56711 -0.43765 -0.15905 -0.091488 -2.3448 -0.68133 0.31967
2.4884 1.1705 -0.00015734 -0.56409 -0.00057722 -0.23994 -0.091488 -2.3983 -0.68133 0.31967
2.4892 1.6487 0.083885 -0.56739 -0.00057722 0.08537 -0.091488 -2.3448 -0.68133 0.31967
2.4927 2.0882 -0.18201 -0.56905 -0.083975 0.55339 -0.088834 -2.3298 -0.68133 0.31967
2.4881 1.3226 0.07027 -0.56851 0.10149 0.032913 -0.094142 -2.3781 -0.68133 0.31967
2.4915 0.30378 1.0018 -0.56473 -1.0538 0.1449 -0.096796 -2.4094 -0.68133 0.31967
2.493 0.97102 1.0058 -0.56103 0.23309 -0.28097 -0.096796 -2.4094 -0.68133 0.31967
1.7768 1.3272 0.072771 -0.56787 -0.40103 0.44646 -0.094142 -2.3781 -0.68133 0.31967
2.4884 1.3317 -0.17994 -0.56914 -0.083975 -0.069458 -0.088834 -2.3298 -0.68133 0.31967
2.1101 1.851 0.076177 -0.5687 -0.26944 0.65833 -0.091488 -2.3448 -0.68133 0.31967
2.4895 2.1512 0.10682 -0.56845 0.10149 0.43768 -0.094142 -2.3708 -0.68133 0.31967
2.4956 0.30378 0.10669 -0.56741 -1.0538 0.1449 -0.091488 -2.3983 -0.68133 0.31967
2.4878 1.7631 -0.1816 -0.56742 -0.15449 0.31813 -0.08618 -2.3553 -0.68133 0.31967
2.4884 1.1553 0.99908 -0.56505 0.23309 -0.13832 -0.096796 -2.3249 -0.68133 0.31967
2.4169 1.8677 0.068257 -0.56893 0.10149 0.1823 -0.094142 -2.3781 -0.68133 0.31967
2.4862 0.7479 -0.20567 -0.56928 -0.96305 0.24996 -0.088834 -2.3347 -0.68133 0.31967
2.489 0.30378 1.0053 -0.56463 -1.0538 0.1449 -0.096796 -2.4094 -0.68133 0.31967
2.4881 2.1512 0.09448 -0.56874 0.10149 0.43768 -0.094142 -2.3708 -0.68133 0.31967
2.5627 0.89805 0.099649 -0.56739 -0.15449 -0.27311 -0.091488 -2.3448 -0.68133 0.31967
2.4893 2.1185 0.079671 -0.56717 -0.00057722 0.50136 -0.091488 -2.3448 -0.68133 0.31967
2.4851 0.96162 0.088663 -0.56789 0.10149 -0.15529 -0.094142 -2.3147 -0.68133 0.31967
2.4899 0.73595 1.0046 -0.56408 -0.21557 -0.20137 -0.096796 -2.4094 -0.68133 0.31967
2.4885 0.77525 0.99665 -0.55603 -0.43765 -0.15905 -0.096796 -2.4094 -0.68133 0.31967
2.4897 1.7765 0.067917 -0.56895 0.10149 0.032913 -0.094142 -2.3781 -0.68133 0.31967
2.4887 2.0882 -0.20001 -0.56926 -0.083975 0.55339 -0.088834 -2.3347 -0.68133 0.31967
2.4902 1.4862 0.098477 -0.5675 -0.00057722 0.08537 -0.091488 -2.3448 -0.68133 0.31967
2.4883 2.1512 0.086382 -0.5681 0.10149 0.43768 -0.094142 -2.3147 -0.68133 0.31967
2.0184 2.1512 0.077775 -0.56833 0.10149 0.41285 -0.094142 -2.3781 -0.68133 0.31967
2.4885 0.7479 0.084584 -0.56836 -0.96305 0.24996 -0.094142 -2.3147 -0.68133 0.31967
2.4894 1.341 -0.20091 -0.56864 -0.6347 0.59884 -0.088834 -2.3347 -0.68133 0.31967
2.4908 1.5676 0.085997 -0.56755 -0.00057722 0.08537 -0.091488 -2.3448 -0.68133 0.31967
2.4892 0.73595 0.091407 -0.56879 -0.21557 -0.20137 -0.094142 -2.3708 -0.68133 0.31967
2.4934 0.30378 0.1001 -0.56763 -1.0538 0.1449 -0.091488 -2.3983 -0.68133 0.31967
2.4885 0.7479 0.06789 -0.56907 -0.96305 0.24996 -0.094142 -2.3781 -0.68133 0.31967
2.4894 2.1185 0.077224 -0.56733 -0.00057722 0.50136 -0.091488 -2.3448 -0.68133 0.31967
2.5224 1.0792 -0.34192 -0.51645 -0.42653 0.11604 -0.088891 -2.7946 -0.6786 0.27687
2.5261 1.1518 0.0047768 -0.56568 -0.29598 0.046946 -0.098509 -2.4968 -0.6786 0.27687
2.5562 1.1172 -0.22328 -0.5649 -0.46286 0.038533 -0.092097 -2.7746 -0.6786 0.27687
2.5232 1.2724 -0.001927 -0.56646 0.072036 -0.023364 -0.098509 -2.557 -0.6786 0.27687
2.5236 0.6887 0.83977 -0.55586 -0.46286 -0.2129 -0.10172 -2.5867 -0.6786 0.27687
2.0507 1.8777 0.0048915 -0.56631 0.072036 0.10518 -0.098509 -2.557 -0.6786 0.27687
1.8076 1.2535 0.00034496 -0.56592 -0.42653 0.39605 -0.098509 -2.557 -0.6786 0.27687
4.5766 1.1666 -0.76228 0.68367 1.9479 0.56948 -0.031719 2.4842 -0.31556 -0.20909
3.1072 0.36574 -0.38246 -0.0033469 2.323 -0.42374 -0.056994 2.5834 -0.31556 -0.20909
4.745 0.99646 -0.59561 0.68313 1.8869 0.35971 -0.021935 2.3266 -0.30102 -0.22785
4.7546 1.2719 -0.47478 -0.011845 1.9664 0.55662 -0.035468 2.1773 -0.33136 -0.15612
4.7549 1.1918 -0.30056 0.066153 1.9179 0.36579 -0.059778 2.2083 -0.33136 -0.15612
4.0079 1.135 -0.5223 -0.28837 1.6361 0.42796 -0.032243 2.9755 -0.39044 -0.11723
4.8122 1.3909 -0.70583 -0.1045 1.9195 0.56934 -0.041349 2.3721 -0.39044 -0.11723
3.2197 0.62959 -0.43128 -0.22164 2.2821 -0.38954 -0.06867 1.7385 -0.39044 -0.11723
4.8121 1.1931 -0.34652 -0.060075 1.8418 0.39263 -0.050456 2.9143 -0.39044 -0.11723
5.0051 1.2837 -0.4157 -0.014836 1.6813 0.41275 -0.059485 1.5682 -0.38738 -0.12957
5.0061 1.4238 -0.65988 -0.086032 1.8031 0.56674 -0.050724 2.5551 -0.38738 -0.12957
4.8989 1.1076 -0.54941 -0.30072 1.3804 0.31683 -0.033201 1.1871 -0.38738 -0.12957
3.3546 0.73449 -0.37823 -0.20669 2.1748 -0.37468 -0.077009 2.0358 -0.38738 -0.12957
5.2429 1.1467 -0.72031 -0.29944 1.2629 0.30044 -0.062857 1.4497 -0.37656 -0.12391
5.4952 0.95789 -0.62395 -0.19848 1.0498 0.32872 -0.056416 1.2701 -0.38805 -0.14269
5.3286 0.9898 -0.6222 -0.16313 1.1023 0.36175 -0.061021 1.2981 -0.39468 -0.15855
2.5981 -0.0093723 0.97164 -0.51136 -1.492 0.78913 -0.10768 -2.363 -0.60638 -0.28929
2.4373 -0.0093722 0.10369 -0.54334 -0.3461 0.74001 -0.10336 -2.8253 -0.60638 -0.28929
2.512 -0.00885 -0.12696 -0.54114 -0.10201 0.59103 -0.097928 -2.0433 -0.63392 0.31042
2.512 -0.00885 0.21027 -0.54033 0.079853 0.47598 -0.10248 -2.0847 -0.63392 0.31042
2.5154 -0.0088501 1.2752 -0.53728 -1.0347 0.69483 -0.10475 -2.032 -0.63392 0.31042
2.5122 -0.0088501 -0.11554 -0.54105 -0.66393 0.94652 -0.097928 -2.0862 -0.63392 0.31042
2.5117 -0.0088501 0.20009 -0.53836 -0.28388 0.25521 -0.1002 -2.0549 -0.63392 0.31042
2.4386 -0.00885 0.19072 -0.54079 0.079853 0.22023 -0.10248 -2.0932 -0.63392 0.31042
2.5119 -0.00885 1.2618 -0.53696 0.079853 0.22023 -0.10475 -2.1291 -0.63392 0.31042
2.128 -0.00885 0.19983 -0.54053 -0.28388 0.69538 -0.1002 -2.0549 -0.63392 0.31042
2.5121 -0.00885 0.2351 -0.54025 0.079853 0.47598 -0.10248 -2.0847 -0.63392 0.31042
2.512 -0.00885 0.20104 -0.539 -0.020236 0.5393 -0.1002 -2.0549 -0.63392 0.31042
2.5176 -0.00885 1.2595 -0.5317 -0.23105 0.3949 -0.10475 -2.1291 -0.63392 0.31042
2.516 -0.0088502 0.22737 -0.53934 -1.053 0.1854 -0.1002 -2.1163 -0.63392 0.31042
2.5103 -0.00885 -0.096802 -0.5391 -0.17116 0.35518 -0.095653 -2.067 -0.63392 0.31042
2.5365 -0.0088501 -0.046827 -0.53827 -0.44882 0.34737 -0.091102 -2.3563 -0.63392 0.31042
2.5114 -0.0088501 0.77458 -0.51117 0.079853 0.070323 -0.10248 -2.6423 -0.63392 0.31042
